transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id
BKRY-20250524-4389,2025-05-24 13:22:18,32.47,credit,bread,STF01
BKRY-20250524-4390,2025-05-24 13:25:51,40.01,cash,savory,STF03
BKRY-20250524-4391,2025-05-24 13:42:50,30.41,mada,beverages,STF01
BKRY-20250524-4392,2025-05-24 13:48:00,19.01,cash,pastries,STF02
BKRY-20250524-4393,2025-05-24 14:28:40,26.76,cash,pastries,STF01
BKRY-20250524-4394,2025-05-24 14:32:54,27.81,mada,bread,STF03
BKRY-20250524-4395,2025-05-24 14:35:16,32.94,cash,sweets,STF01
BKRY-20250524-4396,2025-05-24 14:35:57,25.18,mada,bread,STF02
BKRY-20250524-4397,2025-05-24 14:51:32,43.77,mada,bread,STF01
BKRY-20250524-4398,2025-05-24 15:02:15,34.66,mada,beverages,STF01
BKRY-20250524-4399,2025-05-24 15:05:21,58.37,mada,sweets,STF03
BKRY-20250524-4400,2025-05-24 15:15:37,17.86,mada,beverages,STF02
BKRY-20250524-4401,2025-05-24 15:17:01,30.21,cash,sweets,STF02
BKRY-20250524-4402,2025-05-24 15:40:34,34.91,mada,savory,STF02
BKRY-20250524-4403,2025-05-24 16:02:56,33.53,cash,sweets,STF02
BKRY-20250524-4404,2025-05-24 16:04:13,48.02,mada,beverages,STF01
BKRY-20250524-4405,2025-05-24 16:06:15,40.05,cash,pastries,STF01
BKRY-20250524-4406,2025-05-24 16:14:01,30.49,mada,sweets,STF03
BKRY-20250524-4407,2025-05-24 16:36:42,25.28,cash,bread,STF03
BKRY-20250524-4408,2025-05-24 16:40:30,21.37,credit,pastries,STF02
BKRY-20250524-4409,2025-05-24 16:53:03,41.18,cash,pastries,STF01
BKRY-20250524-4410,2025-05-24 17:04:56,24.77,mada,pastries,STF01
BKRY-20250524-4411,2025-05-24 17:38:25,23.63,cash,bread,STF03
BKRY-20250524-4412,2025-05-24 17:42:59,29.66,mada,pastries,STF01
BKRY-20250524-4413,2025-05-24 17:59:57,28.01,credit,beverages,STF01
BKRY-20250524-4414,2025-05-24 18:17:16,26.25,mada,pastries,STF03
BKRY-20250524-4415,2025-05-24 18:19:22,18.6,credit,pastries,STF02
BKRY-20250524-4416,2025-05-24 18:32:21,44.79,mada,beverages,STF01
BKRY-20250524-4417,2025-05-24 18:36:57,21.22,credit,pastries,STF02
BKRY-20250524-4418,2025-05-24 18:53:25,43.89,mada,bread,STF03
BKRY-20250524-4419,2025-05-24 19:16:07,44.44,credit,beverages,STF01
BKRY-20250524-4420,2025-05-24 19:39:52,31.07,mada,bread,STF01
BKRY-20250524-4421,2025-05-24 19:40:56,26.07,mada,bread,STF03
BKRY-20250524-4422,2025-05-24 19:54:51,34.48,mada,sweets,STF01
BKRY-20250524-4423,2025-05-24 20:40:26,48.2,credit,beverages,STF01
BKRY-20250524-4424,2025-05-24 21:17:24,65.77,credit,bread,STF03
BKRY-20250524-4425,2025-05-24 21:26:51,21.12,cash,pastries,STF01
BKRY-20250524-4426,2025-05-24 21:30:14,45.74,cash,pastries,STF02
BKRY-20250525-4427,2025-05-25 05:07:36,24.99,mada,sweets,STF03
BKRY-20250525-4428,2025-05-25 05:13:11,22.44,mada,bread,STF03
BKRY-20250525-4429,2025-05-25 05:48:22,48.37,credit,pastries,STF01
BKRY-20250525-4430,2025-05-25 05:58:41,22.15,cash,beverages,STF02
BKRY-20250525-4431,2025-05-25 06:03:06,31.07,cash,beverages,STF03
BKRY-20250525-4432,2025-05-25 06:09:37,22.45,credit,bread,STF01
BKRY-20250525-4433,2025-05-25 06:11:52,65.05,mada,pastries,STF01
BKRY-20250525-4434,2025-05-25 06:16:20,27.06,credit,beverages,STF01
BKRY-20250525-4435,2025-05-25 06:27:51,29.33,mada,sweets,STF02
BKRY-20250525-4436,2025-05-25 06:34:36,51.4,mada,beverages,STF01
BKRY-20250525-4437,2025-05-25 06:35:28,34.09,cash,pastries,STF03
BKRY-20250525-4438,2025-05-25 06:41:55,23.9,mada,beverages,STF02
BKRY-20250525-4439,2025-05-25 06:43:55,18.61,cash,beverages,STF01
BKRY-20250525-4440,2025-05-25 06:45:05,26.88,mada,pastries,STF01
BKRY-20250525-4441,2025-05-25 07:11:49,41.78,mada,sweets,STF01
BKRY-20250525-4442,2025-05-25 07:15:04,36.14,cash,savory,STF02
BKRY-20250525-4443,2025-05-25 07:23:46,40.46,mada,pastries,STF01
BKRY-20250525-4444,2025-05-25 07:41:09,32.39,cash,pastries,STF03
BKRY-20250525-4445,2025-05-25 07:50:01,15.87,mada,pastries,STF01
BKRY-20250525-4446,2025-05-25 07:55:47,22.21,cash,pastries,STF01
BKRY-20250525-4447,2025-05-25 07:57:44,30.28,credit,beverages,STF03
BKRY-20250525-4448,2025-05-25 08:04:26,20.36,mada,bread,STF03
BKRY-20250525-4449,2025-05-25 08:05:05,32.46,mada,pastries,STF01
BKRY-20250525-4450,2025-05-25 08:15:01,26.52,mada,beverages,STF02
BKRY-20250525-4451,2025-05-25 08:19:56,40.41,credit,pastries,STF03
BKRY-20250525-4452,2025-05-25 08:27:36,50.17,mada,beverages,STF01
BKRY-20250525-4453,2025-05-25 08:38:49,37.96,mada,sweets,STF03
BKRY-20250525-4454,2025-05-25 08:42:12,20.99,mada,sweets,STF01
BKRY-20250525-4455,2025-05-25 08:43:07,28.39,mada,sweets,STF02
BKRY-20250525-4456,2025-05-25 08:44:25,19.1,mada,beverages,STF01
BKRY-20250525-4457,2025-05-25 08:57:17,26.35,mada,sweets,STF02
BKRY-20250525-4458,2025-05-25 08:59:24,28.92,cash,bread,STF02
BKRY-20250525-4459,2025-05-25 09:00:20,35.08,mada,sweets,STF03
BKRY-20250525-4460,2025-05-25 09:14:56,23.42,credit,pastries,STF01
BKRY-20250525-4461,2025-05-25 09:15:41,42.8,mada,bread,STF03
BKRY-20250525-4462,2025-05-25 09:30:59,31.6,cash,bread,STF03
BKRY-20250525-4463,2025-05-25 09:34:02,22.31,cash,pastries,STF03
BKRY-20250525-4464,2025-05-25 10:04:59,30.39,cash,pastries,STF01
BKRY-20250525-4465,2025-05-25 10:12:22,29.47,cash,bread,STF01
BKRY-20250525-4466,2025-05-25 10:12:39,26.77,cash,bread,STF03
BKRY-20250525-4467,2025-05-25 10:17:43,22.69,mada,pastries,STF03
BKRY-20250525-4468,2025-05-25 10:21:37,26.89,credit,pastries,STF01
BKRY-20250525-4469,2025-05-25 10:25:56,22.13,cash,beverages,STF01
BKRY-20250525-4470,2025-05-25 10:47:11,19.27,mada,pastries,STF02
BKRY-20250525-4471,2025-05-25 11:00:02,40.93,mada,pastries,STF03
BKRY-20250525-4472,2025-05-25 11:13:11,21.1,credit,pastries,STF03
BKRY-20250525-4473,2025-05-25 11:20:02,54.58,cash,bread,STF02
BKRY-20250525-4474,2025-05-25 11:26:45,52.33,credit,beverages,STF01
BKRY-20250525-4475,2025-05-25 11:47:37,37.92,credit,sweets,STF02
BKRY-20250525-4476,2025-05-25 11:55:54,17.33,mada,beverages,STF02
BKRY-20250525-4477,2025-05-25 11:58:45,43.28,cash,pastries,STF01
BKRY-20250525-4478,2025-05-25 12:06:21,29.53,mada,bread,STF02
BKRY-20250525-4479,2025-05-25 12:11:58,26.26,cash,bread,STF01
BKRY-20250525-4480,2025-05-25 12:57:44,32.06,mada,pastries,STF03
BKRY-20250525-4481,2025-05-25 12:58:29,33.19,cash,beverages,STF02
BKRY-20250525-4482,2025-05-25 13:07:33,19.52,credit,beverages,STF02
BKRY-20250525-4483,2025-05-25 13:18:02,34.33,mada,bread,STF03
BKRY-20250525-4484,2025-05-25 13:55:35,26.92,mada,beverages,STF02
BKRY-20250525-4485,2025-05-25 14:09:01,44.8,mada,pastries,STF02
BKRY-20250525-4486,2025-05-25 14:21:12,52.42,cash,beverages,STF02
BKRY-20250525-4487,2025-05-25 14:29:47,51.82,cash,beverages,STF01
BKRY-20250525-4488,2025-05-25 14:31:22,28.8,cash,pastries,STF01
BKRY-20250525-4489,2025-05-25 14:37:13,42.02,mada,sweets,STF01
BKRY-20250525-4490,2025-05-25 15:03:04,27.28,mada,bread,STF02
BKRY-20250525-4491,2025-05-25 15:04:12,52.84,credit,pastries,STF03
BKRY-20250525-4492,2025-05-25 15:12:22,35.81,mada,savory,STF01
BKRY-20250525-4493,2025-05-25 15:18:09,23.04,cash,pastries,STF03
BKRY-20250525-4494,2025-05-25 15:29:15,33.67,cash,savory,STF03
BKRY-20250525-4495,2025-05-25 15:53:41,26.32,credit,beverages,STF03
BKRY-20250525-4496,2025-05-25 16:40:17,30.32,cash,beverages,STF01
BKRY-20250525-4497,2025-05-25 16:40:49,46.98,cash,beverages,STF02
BKRY-20250525-4498,2025-05-25 16:48:11,28.32,mada,pastries,STF02
BKRY-20250525-4499,2025-05-25 16:54:29,36.22,cash,bread,STF02
BKRY-20250525-4500,2025-05-25 17:13:27,34.52,cash,sweets,STF03
BKRY-20250525-4501,2025-05-25 17:27:06,28.34,credit,beverages,STF02
BKRY-20250525-4502,2025-05-25 17:34:23,25.98,mada,bread,STF03
BKRY-20250525-4503,2025-05-25 17:42:34,31.09,credit,bread,STF02
BKRY-20250525-4504,2025-05-25 17:48:58,49.39,cash,beverages,STF02
BKRY-20250525-4505,2025-05-25 17:51:36,24.37,mada,bread,STF02
BKRY-20250525-4506,2025-05-25 18:19:59,30.95,cash,bread,STF01
BKRY-20250525-4507,2025-05-25 18:20:19,27.08,mada,beverages,STF02
BKRY-20250525-4508,2025-05-25 18:20:44,35.1,mada,bread,STF03
BKRY-20250525-4509,2025-05-25 18:42:27,27.35,cash,bread,STF02
BKRY-20250525-4510,2025-05-25 19:41:07,22.48,cash,beverages,STF03
BKRY-20250525-4511,2025-05-25 19:54:09,28.04,mada,bread,STF01
BKRY-20250525-4512,2025-05-25 19:59:20,25.16,cash,beverages,STF02
BKRY-20250525-4513,2025-05-25 20:53:38,39.88,cash,savory,STF01
BKRY-20250525-4514,2025-05-25 20:56:42,23.18,mada,pastries,STF03
BKRY-20250525-4515,2025-05-25 21:25:00,17.1,cash,bread,STF01
BKRY-20250525-4516,2025-05-25 21:25:18,16.84,mada,sweets,STF02
BKRY-20250525-4517,2025-05-25 21:53:55,17.76,mada,beverages,STF03
BKRY-20250525-4518,2025-05-25 21:59:45,31.35,cash,beverages,STF02
BKRY-20250526-4519,2025-05-26 05:19:08,30.63,cash,beverages,STF02
BKRY-20250526-4520,2025-05-26 05:33:39,32.01,cash,sweets,STF03
BKRY-20250526-4521,2025-05-26 05:52:37,27.79,cash,sweets,STF03
BKRY-20250526-4522,2025-05-26 06:30:49,37.58,cash,pastries,STF03
BKRY-20250526-4523,2025-05-26 06:34:39,59.07,cash,pastries,STF03
BKRY-20250526-4524,2025-05-26 06:35:42,34.27,cash,beverages,STF03
BKRY-20250526-4525,2025-05-26 06:45:23,22.97,cash,pastries,STF01
BKRY-20250526-4526,2025-05-26 06:55:15,17.62,cash,bread,STF03
BKRY-20250526-4527,2025-05-26 06:57:17,19.39,mada,beverages,STF02
BKRY-20250526-4528,2025-05-26 07:10:28,32.84,mada,bread,STF03
BKRY-20250526-4529,2025-05-26 07:14:31,31.82,cash,beverages,STF02
BKRY-20250526-4530,2025-05-26 07:20:46,53.08,mada,bread,STF03
BKRY-20250526-4531,2025-05-26 07:26:34,41.67,cash,bread,STF02
BKRY-20250526-4532,2025-05-26 07:40:14,28.0,cash,bread,STF03
BKRY-20250526-4533,2025-05-26 07:40:33,32.43,cash,bread,STF02
BKRY-20250526-4534,2025-05-26 07:54:54,29.15,mada,pastries,STF02
BKRY-20250526-4535,2025-05-26 08:02:05,29.1,cash,pastries,STF02
BKRY-20250526-4536,2025-05-26 08:14:19,35.65,cash,beverages,STF02
BKRY-20250526-4537,2025-05-26 08:16:49,52.94,cash,beverages,STF01
BKRY-20250526-4538,2025-05-26 08:17:35,55.76,credit,pastries,STF03
BKRY-20250526-4539,2025-05-26 08:20:17,57.45,mada,pastries,STF03
BKRY-20250526-4540,2025-05-26 08:32:39,49.35,mada,bread,STF01
BKRY-20250526-4541,2025-05-26 08:47:30,21.39,mada,pastries,STF01
BKRY-20250526-4542,2025-05-26 08:55:17,21.56,cash,sweets,STF01
BKRY-20250526-4543,2025-05-26 08:57:10,28.66,cash,pastries,STF02
BKRY-20250526-4544,2025-05-26 08:57:31,37.13,cash,pastries,STF02
BKRY-20250526-4545,2025-05-26 09:01:46,32.0,cash,beverages,STF01
BKRY-20250526-4546,2025-05-26 09:03:02,27.62,credit,pastries,STF02
BKRY-20250526-4547,2025-05-26 09:07:22,29.59,mada,bread,STF01
BKRY-20250526-4548,2025-05-26 09:15:54,31.89,mada,bread,STF01
BKRY-20250526-4549,2025-05-26 09:35:24,27.2,mada,bread,STF01
BKRY-20250526-4550,2025-05-26 09:40:36,45.03,mada,pastries,STF02
BKRY-20250526-4551,2025-05-26 09:52:59,41.96,cash,bread,STF03
BKRY-20250526-4552,2025-05-26 09:57:31,46.53,mada,beverages,STF01
BKRY-20250526-4553,2025-05-26 09:57:39,40.96,mada,beverages,STF02
BKRY-20250526-4554,2025-05-26 10:05:39,29.25,mada,pastries,STF02
BKRY-20250526-4555,2025-05-26 10:17:00,29.38,mada,savory,STF03
BKRY-20250526-4556,2025-05-26 10:23:12,31.55,mada,bread,STF02
BKRY-20250526-4557,2025-05-26 10:26:22,26.25,mada,pastries,STF03
BKRY-20250526-4558,2025-05-26 10:35:49,26.16,mada,beverages,STF01
BKRY-20250526-4559,2025-05-26 10:40:09,27.47,mada,savory,STF03
BKRY-20250526-4560,2025-05-26 10:48:58,22.9,cash,pastries,STF02
BKRY-20250526-4561,2025-05-26 10:50:02,29.29,mada,beverages,STF01
BKRY-20250526-4562,2025-05-26 10:56:19,37.71,cash,sweets,STF03
BKRY-20250526-4563,2025-05-26 10:56:29,38.49,mada,beverages,STF03
BKRY-20250526-4564,2025-05-26 11:00:16,22.21,mada,pastries,STF03
BKRY-20250526-4565,2025-05-26 11:06:35,26.47,cash,beverages,STF01
BKRY-20250526-4566,2025-05-26 11:11:34,35.75,mada,beverages,STF02
BKRY-20250526-4567,2025-05-26 11:26:20,15.08,cash,pastries,STF03
BKRY-20250526-4568,2025-05-26 11:27:01,61.19,cash,pastries,STF02
BKRY-20250526-4569,2025-05-26 11:57:23,29.27,mada,bread,STF03
BKRY-20250526-4570,2025-05-26 11:58:36,39.59,cash,pastries,STF03
BKRY-20250526-4571,2025-05-26 12:10:45,30.72,mada,pastries,STF02
BKRY-20250526-4572,2025-05-26 12:29:09,34.02,credit,pastries,STF01
BKRY-20250526-4573,2025-05-26 12:33:37,33.69,cash,bread,STF02
BKRY-20250526-4574,2025-05-26 12:34:12,45.1,mada,pastries,STF02
BKRY-20250526-4575,2025-05-26 12:37:36,24.8,mada,beverages,STF02
BKRY-20250526-4576,2025-05-26 13:09:08,16.52,mada,pastries,STF03
BKRY-20250526-4577,2025-05-26 13:13:47,36.43,cash,beverages,STF01
BKRY-20250526-4578,2025-05-26 13:15:23,26.94,mada,sweets,STF03
BKRY-20250526-4579,2025-05-26 13:26:20,28.31,mada,beverages,STF02
BKRY-20250526-4580,2025-05-26 13:51:36,30.26,cash,bread,STF01
BKRY-20250526-4581,2025-05-26 13:55:36,11.35,cash,beverages,STF02
BKRY-20250526-4582,2025-05-26 15:00:47,37.04,cash,beverages,STF02
BKRY-20250526-4583,2025-05-26 15:01:26,23.44,cash,pastries,STF03
BKRY-20250526-4584,2025-05-26 15:27:34,20.81,cash,pastries,STF01
BKRY-20250526-4585,2025-05-26 15:32:38,17.96,cash,savory,STF03
BKRY-20250526-4586,2025-05-26 16:00:47,38.52,cash,bread,STF01
BKRY-20250526-4587,2025-05-26 16:58:36,32.72,mada,sweets,STF01
BKRY-20250526-4588,2025-05-26 17:22:19,37.98,mada,pastries,STF01
BKRY-20250526-4589,2025-05-26 17:23:17,51.1,cash,savory,STF03
BKRY-20250526-4590,2025-05-26 17:24:35,35.02,credit,pastries,STF02
BKRY-20250526-4591,2025-05-26 17:32:34,39.83,mada,beverages,STF02
BKRY-20250526-4592,2025-05-26 17:38:53,36.09,mada,pastries,STF01
BKRY-20250526-4593,2025-05-26 17:42:12,43.12,mada,pastries,STF02
BKRY-20250526-4594,2025-05-26 17:43:16,32.05,cash,bread,STF01
BKRY-20250526-4595,2025-05-26 17:45:53,35.52,cash,pastries,STF01
BKRY-20250526-4596,2025-05-26 17:55:16,28.34,credit,savory,STF01
BKRY-20250526-4597,2025-05-26 18:02:02,36.14,mada,beverages,STF03
BKRY-20250526-4598,2025-05-26 18:04:36,36.03,mada,beverages,STF01
BKRY-20250526-4599,2025-05-26 18:06:41,21.22,cash,bread,STF01
BKRY-20250526-4600,2025-05-26 18:09:20,34.68,mada,savory,STF03
BKRY-20250526-4601,2025-05-26 18:40:42,35.48,cash,bread,STF01
BKRY-20250526-4602,2025-05-26 18:44:36,23.17,mada,savory,STF01
BKRY-20250526-4603,2025-05-26 18:48:34,18.45,cash,pastries,STF01
BKRY-20250526-4604,2025-05-26 19:13:24,28.69,cash,beverages,STF01
BKRY-20250526-4605,2025-05-26 19:14:30,45.63,cash,savory,STF01
BKRY-20250526-4606,2025-05-26 19:37:53,29.86,cash,bread,STF02
BKRY-20250526-4607,2025-05-26 20:06:45,43.72,mada,sweets,STF02
BKRY-20250526-4608,2025-05-26 21:31:36,31.91,cash,sweets,STF03
BKRY-20250527-4609,2025-05-27 06:23:14,35.47,cash,beverages,STF03
BKRY-20250527-4610,2025-05-27 06:23:41,25.58,mada,bread,STF02
BKRY-20250527-4611,2025-05-27 06:28:08,36.19,cash,pastries,STF02
BKRY-20250527-4612,2025-05-27 06:48:56,30.77,mada,beverages,STF01
BKRY-20250527-4613,2025-05-27 06:55:57,56.57,cash,sweets,STF01
BKRY-20250527-4614,2025-05-27 06:58:08,34.69,cash,sweets,STF02
BKRY-20250527-4615,2025-05-27 07:00:04,34.12,mada,pastries,STF01
BKRY-20250527-4616,2025-05-27 07:08:26,34.16,cash,pastries,STF03
BKRY-20250527-4617,2025-05-27 07:10:45,37.81,credit,bread,STF03
BKRY-20250527-4618,2025-05-27 07:11:33,27.75,mada,beverages,STF02
BKRY-20250527-4619,2025-05-27 07:17:39,23.98,credit,pastries,STF03
BKRY-20250527-4620,2025-05-27 07:22:18,39.74,cash,bread,STF03
BKRY-20250527-4621,2025-05-27 07:22:34,36.78,cash,pastries,STF03
BKRY-20250527-4622,2025-05-27 07:25:20,30.98,mada,pastries,STF01
BKRY-20250527-4623,2025-05-27 07:26:28,39.28,mada,savory,STF02
BKRY-20250527-4624,2025-05-27 07:31:15,23.15,cash,bread,STF03
BKRY-20250527-4625,2025-05-27 07:39:17,46.69,mada,beverages,STF02
BKRY-20250527-4626,2025-05-27 07:40:07,24.92,credit,sweets,STF02
BKRY-20250527-4627,2025-05-27 07:41:38,53.47,mada,beverages,STF01
BKRY-20250527-4628,2025-05-27 07:54:28,44.82,cash,beverages,STF02
BKRY-20250527-4629,2025-05-27 08:04:00,22.84,mada,beverages,STF03
BKRY-20250527-4630,2025-05-27 08:06:34,59.18,cash,beverages,STF01
BKRY-20250527-4631,2025-05-27 08:06:52,31.15,cash,pastries,STF02
BKRY-20250527-4632,2025-05-27 08:14:58,41.75,mada,pastries,STF01
BKRY-20250527-4633,2025-05-27 08:18:05,17.09,mada,beverages,STF03
BKRY-20250527-4634,2025-05-27 08:23:49,27.41,cash,beverages,STF03
BKRY-20250527-4635,2025-05-27 08:25:53,43.61,mada,pastries,STF02
BKRY-20250527-4636,2025-05-27 08:30:33,20.51,cash,pastries,STF03
BKRY-20250527-4637,2025-05-27 08:31:06,21.96,credit,bread,STF02
BKRY-20250527-4638,2025-05-27 08:52:27,20.07,credit,beverages,STF03
BKRY-20250527-4639,2025-05-27 08:53:42,31.64,cash,sweets,STF01
BKRY-20250527-4640,2025-05-27 09:07:52,25.7,mada,pastries,STF02
BKRY-20250527-4641,2025-05-27 09:38:22,29.67,mada,pastries,STF03
BKRY-20250527-4642,2025-05-27 09:40:26,20.55,mada,bread,STF01
BKRY-20250527-4643,2025-05-27 09:53:54,35.88,cash,beverages,STF02
BKRY-20250527-4644,2025-05-27 09:57:04,22.45,mada,pastries,STF02
BKRY-20250527-4645,2025-05-27 09:59:26,24.38,mada,pastries,STF01
BKRY-20250527-4646,2025-05-27 09:59:45,27.54,mada,savory,STF02
BKRY-20250527-4647,2025-05-27 10:04:28,24.61,mada,pastries,STF03
BKRY-20250527-4648,2025-05-27 10:14:20,37.86,cash,bread,STF01
BKRY-20250527-4649,2025-05-27 10:15:27,52.61,credit,bread,STF01
BKRY-20250527-4650,2025-05-27 10:29:09,18.97,cash,bread,STF03
BKRY-20250527-4651,2025-05-27 10:40:32,27.03,credit,pastries,STF02
BKRY-20250527-4652,2025-05-27 10:46:03,53.25,credit,bread,STF03
BKRY-20250527-4653,2025-05-27 10:47:07,34.01,credit,pastries,STF01
BKRY-20250527-4654,2025-05-27 10:51:28,45.08,mada,sweets,STF02
BKRY-20250527-4655,2025-05-27 11:04:46,68.55,cash,beverages,STF02
BKRY-20250527-4656,2025-05-27 11:45:53,24.84,mada,beverages,STF02
BKRY-20250527-4657,2025-05-27 11:47:25,38.27,credit,beverages,STF02
BKRY-20250527-4658,2025-05-27 12:14:16,52.09,cash,pastries,STF02
BKRY-20250527-4659,2025-05-27 12:24:42,23.69,cash,bread,STF02
BKRY-20250527-4660,2025-05-27 12:37:23,20.42,cash,bread,STF03
BKRY-20250527-4661,2025-05-27 12:53:10,27.95,mada,beverages,STF02
BKRY-20250527-4662,2025-05-27 12:55:51,48.65,mada,pastries,STF03
BKRY-20250527-4663,2025-05-27 12:58:42,20.94,mada,savory,STF02
BKRY-20250527-4664,2025-05-27 13:00:50,22.91,mada,pastries,STF01
BKRY-20250527-4665,2025-05-27 13:05:05,25.41,mada,bread,STF03
BKRY-20250527-4666,2025-05-27 13:25:21,18.03,mada,sweets,STF01
BKRY-20250527-4667,2025-05-27 13:41:55,33.57,credit,beverages,STF03
BKRY-20250527-4668,2025-05-27 14:01:03,22.48,mada,pastries,STF03
BKRY-20250527-4669,2025-05-27 14:02:26,28.0,credit,savory,STF01
BKRY-20250527-4670,2025-05-27 14:36:46,30.22,cash,savory,STF01
BKRY-20250527-4671,2025-05-27 14:37:33,21.29,credit,pastries,STF03
BKRY-20250527-4672,2025-05-27 14:41:21,32.97,mada,sweets,STF03
BKRY-20250527-4673,2025-05-27 14:51:20,37.16,cash,bread,STF02
BKRY-20250527-4674,2025-05-27 15:00:58,27.67,cash,beverages,STF03
BKRY-20250527-4675,2025-05-27 15:11:12,52.78,cash,pastries,STF02
BKRY-20250527-4676,2025-05-27 15:32:16,18.34,mada,beverages,STF01
BKRY-20250527-4677,2025-05-27 15:36:13,37.89,cash,sweets,STF02
BKRY-20250527-4678,2025-05-27 16:01:37,23.47,mada,beverages,STF02
BKRY-20250527-4679,2025-05-27 16:16:43,45.33,cash,beverages,STF01
BKRY-20250527-4680,2025-05-27 16:32:38,43.26,mada,pastries,STF01
BKRY-20250527-4681,2025-05-27 16:33:03,35.74,cash,pastries,STF02
BKRY-20250527-4682,2025-05-27 17:19:00,35.52,cash,bread,STF02
BKRY-20250527-4683,2025-05-27 17:20:38,68.33,mada,beverages,STF02
BKRY-20250527-4684,2025-05-27 17:21:36,38.44,cash,pastries,STF03
BKRY-20250527-4685,2025-05-27 17:32:14,31.28,cash,pastries,STF02
BKRY-20250527-4686,2025-05-27 17:41:17,32.04,cash,pastries,STF02
BKRY-20250527-4687,2025-05-27 18:07:20,24.08,cash,pastries,STF03
BKRY-20250527-4688,2025-05-27 18:12:10,38.67,cash,pastries,STF02
BKRY-20250527-4689,2025-05-27 18:18:22,22.43,mada,savory,STF02
BKRY-20250527-4690,2025-05-27 18:20:00,29.96,mada,sweets,STF01
BKRY-20250527-4691,2025-05-27 18:21:26,54.64,mada,sweets,STF01
BKRY-20250527-4692,2025-05-27 18:25:05,57.4,cash,bread,STF02
BKRY-20250527-4693,2025-05-27 18:25:26,31.74,mada,beverages,STF03
BKRY-20250527-4694,2025-05-27 18:28:16,24.32,mada,beverages,STF02
BKRY-20250527-4695,2025-05-27 19:23:19,37.25,cash,pastries,STF01
BKRY-20250527-4696,2025-05-27 20:32:37,43.27,cash,bread,STF03
BKRY-20250527-4697,2025-05-27 21:10:09,34.02,cash,sweets,STF01
BKRY-20250527-4698,2025-05-27 21:12:51,45.07,cash,pastries,STF01
BKRY-20250527-4699,2025-05-27 21:12:54,39.48,cash,savory,STF01
BKRY-20250528-4700,2025-05-28 05:11:44,25.03,mada,beverages,STF03
BKRY-20250528-4701,2025-05-28 05:31:00,34.77,mada,beverages,STF03
BKRY-20250528-4702,2025-05-28 05:36:36,21.25,mada,bread,STF01
BKRY-20250528-4703,2025-05-28 06:02:56,29.85,mada,savory,STF02
BKRY-20250528-4704,2025-05-28 06:08:16,35.43,cash,beverages,STF01
BKRY-20250528-4705,2025-05-28 06:15:49,20.4,mada,savory,STF03
BKRY-20250528-4706,2025-05-28 06:52:31,33.94,cash,pastries,STF03
BKRY-20250528-4707,2025-05-28 06:58:26,32.43,mada,pastries,STF01
BKRY-20250528-4708,2025-05-28 07:05:06,30.07,mada,bread,STF01
BKRY-20250528-4709,2025-05-28 07:30:04,47.43,credit,beverages,STF02
BKRY-20250528-4710,2025-05-28 07:33:22,49.66,mada,pastries,STF02
BKRY-20250528-4711,2025-05-28 07:51:56,19.94,mada,bread,STF01
BKRY-20250528-4712,2025-05-28 07:52:41,35.22,credit,beverages,STF01
BKRY-20250528-4713,2025-05-28 07:52:41,19.19,cash,pastries,STF02
BKRY-20250528-4714,2025-05-28 08:06:27,32.74,cash,bread,STF03
BKRY-20250528-4715,2025-05-28 08:27:50,21.31,credit,bread,STF01
BKRY-20250528-4716,2025-05-28 08:30:55,46.14,mada,pastries,STF02
BKRY-20250528-4717,2025-05-28 08:33:02,31.2,mada,savory,STF03
BKRY-20250528-4718,2025-05-28 08:35:15,25.92,cash,pastries,STF01
BKRY-20250528-4719,2025-05-28 08:36:42,30.4,mada,pastries,STF03
BKRY-20250528-4720,2025-05-28 08:37:06,28.75,cash,savory,STF02
BKRY-20250528-4721,2025-05-28 08:41:53,36.88,cash,bread,STF01
BKRY-20250528-4722,2025-05-28 08:43:27,28.81,credit,savory,STF02
BKRY-20250528-4723,2025-05-28 08:53:51,26.46,mada,bread,STF01
BKRY-20250528-4724,2025-05-28 09:04:52,36.06,credit,beverages,STF01
BKRY-20250528-4725,2025-05-28 09:04:59,22.56,mada,savory,STF01
BKRY-20250528-4726,2025-05-28 09:08:08,34.38,mada,savory,STF03
BKRY-20250528-4727,2025-05-28 09:12:24,26.83,mada,sweets,STF03
BKRY-20250528-4728,2025-05-28 09:16:06,49.96,cash,beverages,STF01
BKRY-20250528-4729,2025-05-28 09:25:47,30.69,mada,bread,STF02
BKRY-20250528-4730,2025-05-28 09:36:07,35.47,mada,bread,STF03
BKRY-20250528-4731,2025-05-28 09:36:41,24.68,mada,sweets,STF01
BKRY-20250528-4732,2025-05-28 09:40:29,53.42,mada,beverages,STF03
BKRY-20250528-4733,2025-05-28 09:48:35,34.88,credit,pastries,STF01
BKRY-20250528-4734,2025-05-28 09:48:49,17.61,mada,pastries,STF01
BKRY-20250528-4735,2025-05-28 09:48:50,24.76,cash,bread,STF01
BKRY-20250528-4736,2025-05-28 09:51:28,32.06,mada,beverages,STF01
BKRY-20250528-4737,2025-05-28 09:52:37,47.52,cash,pastries,STF01
BKRY-20250528-4738,2025-05-28 09:54:39,33.37,cash,pastries,STF01
BKRY-20250528-4739,2025-05-28 10:05:32,23.72,mada,beverages,STF03
