transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id,counterparty_raw
CAFE-20250516-0004,2025-05-16 07:14:12,33.7,cash,specialty_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0005,2025-05-16 07:17:05,43.57,credit,specialty_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250516-0006,2025-05-16 07:17:43,35.01,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0007,2025-05-16 07:26:36,22.44,credit,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250516-0008,2025-05-16 07:29:38,70.47,mada,combo_meals,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250516-0009,2025-05-16 07:30:41,17.42,mada,coffee_drinks,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250516-0010,2025-05-16 07:31:30,22.07,cash,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250516-0011,2025-05-16 07:38:16,26.59,cash,coffee_drinks,STF04,STC INVOICE 44710
CAFE-20250516-0012,2025-05-16 07:38:27,26.7,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0013,2025-05-16 07:38:36,46.99,cash,combo_meals,STF02,AL OTHAIM PACKAGING 552
CAFE-20250516-0014,2025-05-16 07:41:20,17.38,mada,coffee_drinks,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250516-0015,2025-05-16 07:45:50,24.4,cash,coffee_drinks,STF05,STC INVOICE 44710
CAFE-20250516-0016,2025-05-16 07:51:15,19.58,mada,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250516-0017,2025-05-16 07:53:40,27.34,credit,specialty_drinks,STF05,SEC ELECTRICITY BILL 22981
CAFE-20250516-0018,2025-05-16 08:02:32,44.71,cash,specialty_drinks,STF01,
CAFE-20250516-0019,2025-05-16 08:08:10,69.93,cash,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250516-0020,2025-05-16 08:17:19,12.73,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0021,2025-05-16 08:30:40,20.16,mada,coffee_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250516-0022,2025-05-16 08:31:30,13.48,cash,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250516-0023,2025-05-16 08:33:07,65.73,mada,combo_meals,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0024,2025-05-16 08:35:17,61.01,mada,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250516-0025,2025-05-16 08:37:46,14.17,cash,coffee_drinks,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0026,2025-05-16 08:41:48,59.55,mada,combo_meals,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250516-0027,2025-05-16 08:43:28,65.22,mada,combo_meals,STF02,شركة المخابز الطازجة
CAFE-20250516-0028,2025-05-16 08:48:32,57.27,cash,combo_meals,STF02,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0029,2025-05-16 08:51:07,29.19,cash,specialty_drinks,STF01,شركة المخابز الطازجة
CAFE-20250516-0030,2025-05-16 08:51:56,17.85,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0031,2025-05-16 08:54:15,26.47,mada,specialty_drinks,STF02,GAZT ZATCA VAT PAYMENT
CAFE-20250516-0032,2025-05-16 08:59:40,42.29,mada,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0033,2025-05-16 09:07:11,22.17,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0034,2025-05-16 09:09:06,19.82,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0035,2025-05-16 09:09:29,27.49,mada,coffee_drinks,STF02,AL OTHAIM PACKAGING 552
CAFE-20250516-0036,2025-05-16 09:17:22,30.82,mada,specialty_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250516-0037,2025-05-16 09:18:58,58.12,cash,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250516-0038,2025-05-16 09:19:53,26.63,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0039,2025-05-16 09:31:36,27.68,mada,coffee_drinks,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250516-0040,2025-05-16 09:44:13,17.31,cash,coffee_drinks,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250516-0041,2025-05-16 09:46:57,18.5,cash,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0042,2025-05-16 09:57:42,65.91,cash,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250516-0043,2025-05-16 10:34:44,21.36,cash,coffee_drinks,STF04,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250516-0044,2025-05-16 10:40:29,23.68,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250516-0045,2025-05-16 10:41:35,56.41,cash,combo_meals,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250516-0046,2025-05-16 10:45:32,70.93,credit,combo_meals,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0047,2025-05-16 10:48:15,34.91,credit,food_items,STF02,
CAFE-20250516-0048,2025-05-16 10:56:49,14.21,mada,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250516-0049,2025-05-16 11:01:03,42.15,cash,food_items,STF02,شركة المخابز الطازجة
CAFE-20250516-0050,2025-05-16 11:04:09,18.51,mada,coffee_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250516-0051,2025-05-16 11:30:57,16.17,mada,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0052,2025-05-16 11:33:20,25.9,cash,specialty_drinks,STF04,SEC ELECTRICITY BILL 22981
CAFE-20250516-0053,2025-05-16 11:35:54,44.57,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0054,2025-05-16 11:53:47,17.8,mada,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0055,2025-05-16 12:12:38,48.16,mada,combo_meals,STF01,STC INVOICE 44710
CAFE-20250516-0056,2025-05-16 12:15:41,23.52,mada,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0057,2025-05-16 12:15:57,31.72,mada,specialty_drinks,STF05,
CAFE-20250516-0058,2025-05-16 12:21:19,57.59,mada,combo_meals,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0059,2025-05-16 12:21:39,26.14,cash,coffee_drinks,STF02,GAZT ZATCA VAT PAYMENT
CAFE-20250516-0060,2025-05-16 12:54:29,63.78,cash,combo_meals,STF06,ALMARAI DAIRY POS 8837
CAFE-20250516-0061,2025-05-16 12:59:41,64.81,mada,combo_meals,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250516-0062,2025-05-16 13:03:41,13.46,mada,coffee_drinks,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0063,2025-05-16 13:06:03,49.25,mada,food_items,STF06,AL OTHAIM PACKAGING 552
CAFE-20250516-0064,2025-05-16 13:06:54,43.47,mada,specialty_drinks,STF06,GAZT ZATCA VAT PAYMENT
CAFE-20250516-0065,2025-05-16 13:18:45,53.8,mada,food_items,STF06,شركة المخابز الطازجة
CAFE-20250516-0066,2025-05-16 13:30:51,31.34,mada,specialty_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250516-0067,2025-05-16 13:34:01,16.13,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0068,2025-05-16 13:34:28,37.47,credit,specialty_drinks,STF01,
CAFE-20250516-0069,2025-05-16 13:37:43,18.47,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250516-0070,2025-05-16 13:37:59,51.16,mada,combo_meals,STF02,
CAFE-20250516-0071,2025-05-16 13:39:28,15.0,mada,coffee_drinks,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250516-0072,2025-05-16 13:43:57,54.58,cash,food_items,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0073,2025-05-16 13:54:05,51.87,mada,food_items,STF02,ALMARAI DAIRY POS 8837
CAFE-20250516-0074,2025-05-16 13:56:28,55.89,mada,combo_meals,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0075,2025-05-16 14:01:29,50.69,mada,combo_meals,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250516-0076,2025-05-16 14:02:42,35.3,mada,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0077,2025-05-16 14:03:20,27.6,mada,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0078,2025-05-16 14:08:01,21.45,mada,food_items,STF04,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250516-0079,2025-05-16 14:20:51,12.02,credit,coffee_drinks,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0080,2025-05-16 14:22:54,42.98,credit,combo_meals,STF01,شركة المخابز الطازجة
CAFE-20250516-0081,2025-05-16 14:33:38,44.04,mada,food_items,STF05,مؤسسة النخيل للعقار
CAFE-20250516-0082,2025-05-16 14:49:49,68.03,mada,combo_meals,STF01,شركة المخابز الطازجة
CAFE-20250516-0083,2025-05-16 14:52:03,26.1,credit,food_items,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0084,2025-05-16 14:54:49,41.51,mada,specialty_drinks,STF04,SEC ELECTRICITY BILL 22981
CAFE-20250516-0085,2025-05-16 14:56:54,18.46,mada,food_items,STF04,AL OTHAIM PACKAGING 552
CAFE-20250516-0086,2025-05-16 14:57:46,14.86,mada,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250516-0087,2025-05-16 15:06:20,22.8,cash,coffee_drinks,STF03,
CAFE-20250516-0088,2025-05-16 15:06:29,24.38,mada,food_items,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0089,2025-05-16 15:25:49,24.59,credit,specialty_drinks,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250516-0090,2025-05-16 15:30:30,20.52,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0091,2025-05-16 16:00:58,18.29,mada,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250516-0092,2025-05-16 16:01:49,19.59,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250516-0093,2025-05-16 16:06:23,17.98,mada,coffee_drinks,STF03,
CAFE-20250516-0094,2025-05-16 16:09:07,16.25,mada,coffee_drinks,STF06,
CAFE-20250516-0095,2025-05-16 16:09:20,47.34,mada,combo_meals,STF05,AL OTHAIM PACKAGING 552
CAFE-20250516-0096,2025-05-16 16:30:58,21.83,mada,food_items,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0097,2025-05-16 16:31:04,27.71,mada,coffee_drinks,STF06,SEC ELECTRICITY BILL 22981
CAFE-20250516-0098,2025-05-16 16:35:39,18.88,mada,coffee_drinks,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250516-0099,2025-05-16 16:36:08,31.89,mada,food_items,STF03,مؤسسة النخيل للعقار
CAFE-20250516-0100,2025-05-16 16:44:02,69.15,credit,combo_meals,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250516-0101,2025-05-16 16:45:53,34.81,mada,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0102,2025-05-16 17:01:23,24.6,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0103,2025-05-16 17:11:59,24.09,mada,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250516-0104,2025-05-16 17:13:11,26.71,cash,coffee_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250516-0105,2025-05-16 17:17:56,26.81,mada,coffee_drinks,STF05,AL OTHAIM PACKAGING 552
CAFE-20250516-0106,2025-05-16 17:22:06,37.28,mada,specialty_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0107,2025-05-16 17:22:28,25.52,mada,coffee_drinks,STF02,مؤسسة النخيل للعقار
CAFE-20250516-0108,2025-05-16 17:24:54,45.75,credit,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250516-0109,2025-05-16 17:26:32,34.88,mada,specialty_drinks,STF05,
CAFE-20250516-0110,2025-05-16 17:28:43,50.7,cash,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250516-0111,2025-05-16 17:29:03,15.61,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0112,2025-05-16 17:37:33,27.98,cash,coffee_drinks,STF05,
CAFE-20250516-0113,2025-05-16 17:47:24,17.77,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0114,2025-05-16 18:03:48,53.38,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0115,2025-05-16 18:06:48,35.37,credit,specialty_drinks,STF02,SEC ELECTRICITY BILL 22981
CAFE-20250516-0116,2025-05-16 18:27:20,51.91,mada,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0117,2025-05-16 18:28:15,71.3,mada,combo_meals,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0118,2025-05-16 18:44:55,33.99,cash,specialty_drinks,STF06,SADAD BILL PAYMENT 8827162
CAFE-20250516-0119,2025-05-16 19:07:29,36.33,mada,combo_meals,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250516-0120,2025-05-16 19:18:49,46.06,cash,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250516-0121,2025-05-16 19:24:12,25.0,mada,food_items,STF02,
CAFE-20250516-0122,2025-05-16 19:26:28,58.93,mada,combo_meals,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250516-0123,2025-05-16 20:32:00,59.63,mada,combo_meals,STF05,شركة المخابز الطازجة
CAFE-20250516-0124,2025-05-16 20:45:48,19.38,credit,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250516-0125,2025-05-16 22:35:04,43.38,mada,specialty_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0001,2025-05-17 00:53:01,42.1,cash,food_items,STF06,ALMARAI DAIRY POS 8837
CAFE-20250517-0002,2025-05-17 07:01:57,27.79,cash,coffee_drinks,STF01,
CAFE-20250517-0003,2025-05-17 07:02:13,41.05,cash,specialty_drinks,STF02,STC INVOICE 44710
CAFE-20250517-0004,2025-05-17 07:21:18,46.56,mada,food_items,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250517-0005,2025-05-17 07:25:19,38.89,mada,food_items,STF06,شركة المخابز الطازجة
CAFE-20250517-0006,2025-05-17 07:26:04,71.8,mada,combo_meals,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0007,2025-05-17 08:01:41,44.51,credit,food_items,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0008,2025-05-17 08:03:20,21.13,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250517-0009,2025-05-17 08:19:17,39.07,mada,specialty_drinks,STF04,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0010,2025-05-17 08:20:04,53.47,cash,food_items,STF04,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0011,2025-05-17 08:22:28,17.94,mada,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0012,2025-05-17 08:22:47,65.92,credit,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250517-0013,2025-05-17 08:28:47,15.69,cash,coffee_drinks,STF03,STC INVOICE 44710
CAFE-20250517-0014,2025-05-17 08:31:03,12.11,mada,coffee_drinks,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250517-0015,2025-05-17 08:40:54,21.13,mada,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0016,2025-05-17 08:43:12,41.64,credit,combo_meals,STF06,AL OTHAIM PACKAGING 552
CAFE-20250517-0017,2025-05-17 08:43:13,53.27,mada,food_items,STF05,
CAFE-20250517-0018,2025-05-17 08:51:35,27.17,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250517-0019,2025-05-17 09:08:42,25.72,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250517-0020,2025-05-17 09:11:26,21.47,cash,food_items,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0021,2025-05-17 09:20:41,48.37,mada,combo_meals,STF01,
CAFE-20250517-0022,2025-05-17 09:35:38,69.07,mada,combo_meals,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0023,2025-05-17 09:40:03,30.08,mada,specialty_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250517-0024,2025-05-17 09:42:08,45.03,mada,combo_meals,STF06,AL OTHAIM PACKAGING 552
CAFE-20250517-0025,2025-05-17 09:44:27,21.25,mada,coffee_drinks,STF01,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0026,2025-05-17 09:49:29,25.34,mada,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250517-0027,2025-05-17 09:55:33,19.93,credit,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0028,2025-05-17 10:04:15,26.15,credit,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250517-0029,2025-05-17 10:13:19,17.9,mada,coffee_drinks,STF06,
CAFE-20250517-0030,2025-05-17 10:43:01,22.41,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0031,2025-05-17 10:54:49,19.28,mada,food_items,STF04,شركة المخابز الطازجة
CAFE-20250517-0032,2025-05-17 10:58:35,19.73,mada,coffee_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0033,2025-05-17 11:13:30,25.26,credit,coffee_drinks,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0034,2025-05-17 11:24:25,20.42,mada,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0035,2025-05-17 11:24:57,23.99,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250517-0036,2025-05-17 11:58:17,20.77,mada,food_items,STF02,شركة المخابز الطازجة
CAFE-20250517-0037,2025-05-17 12:02:40,24.95,mada,coffee_drinks,STF01,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0038,2025-05-17 12:09:15,51.88,mada,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0039,2025-05-17 12:36:55,13.49,credit,coffee_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250517-0040,2025-05-17 12:39:28,31.45,cash,food_items,STF01,مؤسسة النخيل للعقار
CAFE-20250517-0041,2025-05-17 12:41:26,40.81,mada,combo_meals,STF02,مؤسسة النخيل للعقار
CAFE-20250517-0042,2025-05-17 12:42:00,25.11,credit,coffee_drinks,STF02,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0043,2025-05-17 12:51:49,33.74,mada,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0044,2025-05-17 12:57:01,13.56,mada,coffee_drinks,STF06,AL OTHAIM PACKAGING 552
CAFE-20250517-0045,2025-05-17 13:02:21,22.62,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0046,2025-05-17 13:03:42,14.6,mada,coffee_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250517-0047,2025-05-17 13:09:35,27.35,cash,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0048,2025-05-17 13:25:22,13.5,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250517-0049,2025-05-17 13:30:53,26.2,mada,food_items,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0050,2025-05-17 13:35:17,25.63,mada,specialty_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0051,2025-05-17 13:44:23,23.25,mada,food_items,STF05,شركة المخابز الطازجة
CAFE-20250517-0052,2025-05-17 13:46:46,16.02,mada,coffee_drinks,STF06,AL OTHAIM PACKAGING 552
CAFE-20250517-0053,2025-05-17 13:56:30,45.14,mada,combo_meals,STF04,STC INVOICE 44710
CAFE-20250517-0054,2025-05-17 13:58:36,29.13,mada,food_items,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0055,2025-05-17 14:06:37,39.02,mada,specialty_drinks,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0056,2025-05-17 14:06:48,18.02,mada,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250517-0057,2025-05-17 14:27:55,59.19,mada,combo_meals,STF02,مؤسسة النخيل للعقار
CAFE-20250517-0058,2025-05-17 14:36:39,15.19,cash,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250517-0059,2025-05-17 14:37:46,34.72,mada,food_items,STF03,ALMARAI DAIRY POS 8837
CAFE-20250517-0060,2025-05-17 14:49:56,41.08,mada,specialty_drinks,STF06,SADAD BILL PAYMENT 8827162
CAFE-20250517-0061,2025-05-17 14:50:10,28.02,mada,specialty_drinks,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0062,2025-05-17 14:54:22,21.68,cash,food_items,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250517-0063,2025-05-17 15:00:17,20.1,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250517-0064,2025-05-17 15:02:13,14.83,cash,coffee_drinks,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0065,2025-05-17 15:17:25,13.9,cash,coffee_drinks,STF03,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0066,2025-05-17 15:29:44,35.46,cash,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0067,2025-05-17 15:34:33,27.38,mada,food_items,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0068,2025-05-17 15:39:00,16.65,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0069,2025-05-17 15:41:31,36.56,mada,food_items,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0070,2025-05-17 15:58:11,43.47,mada,combo_meals,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0071,2025-05-17 16:12:07,52.77,mada,combo_meals,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250517-0072,2025-05-17 16:24:36,24.28,mada,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0073,2025-05-17 16:24:42,38.61,credit,food_items,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250517-0074,2025-05-17 16:26:12,53.12,cash,combo_meals,STF05,شركة المخابز الطازجة
CAFE-20250517-0075,2025-05-17 16:29:18,42.09,credit,combo_meals,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0076,2025-05-17 16:30:17,23.63,cash,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0077,2025-05-17 16:38:58,27.06,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250517-0078,2025-05-17 16:42:27,17.19,cash,coffee_drinks,STF03,STC INVOICE 44710
CAFE-20250517-0079,2025-05-17 16:43:50,56.06,mada,combo_meals,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0080,2025-05-17 16:44:30,44.94,mada,combo_meals,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0081,2025-05-17 16:46:35,30.38,mada,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0082,2025-05-17 16:52:53,37.45,credit,combo_meals,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0083,2025-05-17 17:04:41,22.77,mada,coffee_drinks,STF04,شركة المخابز الطازجة
CAFE-20250517-0084,2025-05-17 17:09:52,47.57,mada,food_items,STF06,STC INVOICE 44710
CAFE-20250517-0085,2025-05-17 17:11:57,31.48,mada,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0086,2025-05-17 17:13:26,31.55,mada,food_items,STF02,ALMARAI DAIRY POS 8837
CAFE-20250517-0087,2025-05-17 17:15:39,58.83,mada,combo_meals,STF06,ALMARAI DAIRY POS 8837
CAFE-20250517-0088,2025-05-17 17:17:09,54.05,mada,food_items,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0089,2025-05-17 17:18:23,36.9,credit,combo_meals,STF04,ALMARAI DAIRY POS 8837
CAFE-20250517-0090,2025-05-17 17:19:40,45.34,mada,combo_meals,STF03,مؤسسة النخيل للعقار
CAFE-20250517-0091,2025-05-17 17:20:44,22.01,mada,coffee_drinks,STF01,
CAFE-20250517-0092,2025-05-17 17:25:45,18.67,cash,coffee_drinks,STF03,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0093,2025-05-17 17:27:20,12.73,cash,coffee_drinks,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250517-0094,2025-05-17 17:48:53,25.33,credit,coffee_drinks,STF01,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0095,2025-05-17 17:59:30,73.01,credit,combo_meals,STF05,ALMARAI DAIRY POS 8837
CAFE-20250517-0096,2025-05-17 18:08:08,50.58,mada,combo_meals,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0097,2025-05-17 18:10:16,16.2,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0098,2025-05-17 18:14:45,26.52,mada,coffee_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250517-0099,2025-05-17 18:16:45,29.25,mada,food_items,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0100,2025-05-17 18:17:55,24.04,cash,coffee_drinks,STF02,
CAFE-20250517-0101,2025-05-17 18:31:48,52.9,mada,food_items,STF01,شركة المخابز الطازجة
CAFE-20250517-0102,2025-05-17 18:33:56,73.93,mada,combo_meals,STF02,شركة المخابز الطازجة
CAFE-20250517-0103,2025-05-17 19:29:06,46.29,mada,food_items,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0104,2025-05-17 19:31:43,40.47,cash,specialty_drinks,STF03,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250517-0105,2025-05-17 19:41:08,15.2,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250517-0106,2025-05-17 19:56:02,35.04,mada,specialty_drinks,STF01,STC INVOICE 44710
CAFE-20250517-0107,2025-05-17 20:01:36,42.27,mada,specialty_drinks,STF06,مؤسسة النخيل للعقار
CAFE-20250517-0108,2025-05-17 20:29:46,22.04,cash,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250517-0109,2025-05-17 20:59:36,43.19,mada,specialty_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250517-0110,2025-05-17 21:13:09,29.66,mada,food_items,STF05,SADAD BILL PAYMENT 8827162
